l12	price
8c1e020ca5a1dff	1219298.0
8c1e02686b605ff	1200000.0
8c1e030a9344dff	1508301.0
8c1e031347245ff	949495.0
8c1e03449489dff	594714.0
8c1e034494d69ff	1233800.9523809524
8c1e034496361ff	1152174.0
8c1e034496933ff	1191539.0
8c1e034496a85ff	1156828.0
8c1e034497929ff	1197753.0
8c1e0344a0aabff	1127359.0
8c1e0344a4253ff	747312.0
8c1e0344a599bff	672048.0
8c1e0344a6095ff	567448.0
8c1e0344a6351ff	1221480.6666666667
8c1e0344a6eb9ff	804237.0
8c1e0344a7143ff	1028490.4
8c1e0344b20e3ff	965714.0
8c1e0344b2f3dff	1818182.0
8c1e0344b31ebff	1900000.0
8c1e0344b3595ff	1518628.0
8c1e0344bad9dff	1581028.0
8c1e034590227ff	1081395.0
8c1e0345904b3ff	809524.0
8c1e034590895ff	1067071.0
8c1e034590c67ff	1405063.0
8c1e0345910edff	1300869.0
8c1e0345938d5ff	783823.5
8c1e034594727ff	966667.0
8c1e034595595ff	725373.0
8c1e0345982c1ff	856975.5
8c1e0345989dbff	1578431.0
8c1e034598a31ff	1472692.5
8c1e034598a85ff	966304.0
8c1e03459aa8dff	999000.0
8c1e03459b0d1ff	808621.0
8c1e03459b813ff	998529.0
8c1e0345d29c1ff	418118.0
8c1e0345d2c05ff	2247191.0
8c1e0345d3137ff	1565378.0
8c1e034cbaa55ff	941509.0
8c1e0360022a3ff	496027.0
8c1e036003acdff	744552.0555555555
8c1e036003b23ff	743519.5
8c1e0360046b3ff	640288.0
8c1e036005051ff	782522.0
8c1e03600513dff	627990.6666666666
8c1e036005209ff	751712.0
8c1e036005581ff	582781.0
8c1e03600581bff	1062500.0
8c1e03600c04dff	1031250.0
8c1e03600c5d5ff	668462.0
8c1e036010207ff	628353.0
8c1e0360104a5ff	961538.0
8c1e036011485ff	792593.0
8c1e036011a69ff	479871.0
8c1e0360124adff	391622.0
8c1e0360136a7ff	1060000.0
8c1e036014467ff	600000.0
8c1e0360144bbff	781818.0
8c1e0360152e5ff	1011765.0
8c1e036015441ff	425714.0
8c1e03601671dff	952286.0
8c1e03601b519ff	668367.0
8c1e03601d4cdff	381739.0
8c1e03601d6e7ff	594681.0
8c1e0360208e1ff	984058.6875
8c1e036028603ff	935065.0
8c1e036029557ff	926667.0
8c1e036029953ff	736316.0
8c1e036029adbff	736790.0
8c1e03602ac23ff	992763.0
8c1e03602b051ff	893750.0
8c1e0360381edff	1219298.0
8c1e03603a925ff	616105.25
8c1e036047099ff	908084.9285714285
8c1e0360492c3ff	709032.0
8c1e036050103ff	657500.0
8c1e0360526ebff	909597.5
8c1e0360565b3ff	1262557.5
8c1e0360565e5ff	621429.0
8c1e036058a67ff	865858.0
8c1e03605a8b5ff	786175.3333333334
8c1e036060547ff	711340.0
8c1e0360689adff	218125.0
8c1e03606a0e5ff	937704.0
8c1e03608d81dff	810145.0
8c1e0360c482dff	656716.0
8c1e0360c49adff	754560.0
8c1e0360c4a5bff	888148.0
8c1e0360cc31bff	882143.0
8c1e0360cca35ff	838686.0
8c1e0360ccf1dff	740877.0
8c1e0360ccf27ff	745455.0
8c1e0360e0ce5ff	897390.2105263158
8c1e0360e2ed5ff	321357.0
8c1e0360e3719ff	888889.0
8c1e0360e894dff	722222.0
8c1e0360e8b03ff	753390.0
8c1e0360e8f53ff	804395.4166666666
8c1e0360ea9adff	1039370.0
8c1e0360eadbbff	644330.0
8c1e0360ec05dff	927056.0
8c1e0360ec23bff	864972.5
8c1e036100d89ff	576087.0
8c1e036102139ff	983333.0
8c1e036102ab3ff	765934.1818181818
8c1e03610434bff	749248.4
8c1e036104541ff	664583.0
8c1e036104a23ff	661818.5
8c1e036104d59ff	1013846.0
8c1e036105825ff	916667.0
8c1e036105827ff	573906.0
8c1e036106b27ff	706734.1
8c1e036106f43ff	560833.0
8c1e0361072a3ff	740741.0
8c1e036108065ff	692857.0
8c1e036108297ff	684211.0
8c1e0361092c3ff	799528.75
8c1e03610c0d1ff	861467.5
8c1e03610c113ff	578947.0
8c1e03610d465ff	605263.0
8c1e03610d9cbff	635854.4
8c1e036111665ff	602837.0
8c1e036115159ff	701563.0
8c1e03611588dff	922330.0
8c1e0361169adff	331667.0
8c1e036116db1ff	528824.0
8c1e03611d85bff	815209.0
8c1e03612841bff	1405797.0
8c1e0361299c7ff	626105.4285714285
8c1e03612ae59ff	910920.0
8c1e03612b549ff	684685.0
8c1e036132401ff	652247.0
8c1e036132563ff	711656.0
8c1e036132ca3ff	383916.0
8c1e036132e41ff	1028571.0
8c1e036133aa1ff	818692.0
8c1e03613a319ff	1411765.0
8c1e036140885ff	896552.0
8c1e036141705ff	1058955.75
8c1e036142e13ff	700000.0
8c1e036145323ff	738044.0
8c1e0361465abff	910865.5
8c1e036146f55ff	671982.0
8c1e0361478adff	430833.0
8c1e0361480bbff	760000.0
8c1e0361480e7ff	833056.0
8c1e03614811bff	682014.0
8c1e036148409ff	661386.0
8c1e036148ed7ff	927273.0
8c1e036148eddff	696078.0
8c1e03614909bff	913889.0
8c1e03614af4dff	600784.8571428572
8c1e03614ca5bff	812503.0
8c1e03614cd15ff	696226.0
8c1e03614d1d7ff	619126.5
8c1e03614d587ff	731111.0
8c1e03614da9bff	527941.0
8c1e0361549cdff	1159434.0
8c1e036155149ff	550000.0
8c1e0361569c9ff	851429.0
8c1e036157069ff	680901.5
8c1e036157287ff	693870.5
8c1e036157305ff	548171.0
8c1e036157521ff	707653.0
8c1e03615c90bff	424569.0
8c1e03615cd47ff	563248.5
8c1e036162e9bff	950000.0
8c1e03616383dff	600000.0
8c1e0361640bbff	719101.0
8c1e036164667ff	623752.3529411765
8c1e036164ca5ff	812500.0
8c1e0361654dbff	767308.0
8c1e036166b4dff	1073302.0
8c1e03616766dff	619231.0
8c1e03616da0dff	694838.3333333334
8c1e0361814e1ff	460428.0
8c1e036188765ff	832292.0
8c1e0361e10b7ff	818182.0
8c1e0361e1665ff	1180360.2
8c1e0361e8119ff	1000000.0
8c1e0361e885dff	527778.0
8c1e0361eb963ff	893750.0
8c1e0361eca29ff	642143.0
8c1e0361ed1c5ff	794643.0
8c1e0361ed34bff	720451.6153846154
8c1e0361ed621ff	529302.0
8c1e036205939ff	998824.0
8c1e036206f1bff	877607.5
8c1e036207067ff	833333.0
8c1e0362204dbff	749000.0
8c1e036220d19ff	1162791.0
8c1e0362215c3ff	616667.0
8c1e0362248a7ff	847735.45
8c1e036224cc3ff	904762.0
8c1e036226e63ff	985553.0909090909
8c1e03622700bff	811765.0
8c1e036228317ff	614257.0
8c1e036229857ff	812211.0
8c1e036229abdff	859649.0
8c1e03622a951ff	817233.3333333334
8c1e03622b4e9ff	667845.0
8c1e036234aabff	495234.0
8c1e03623cd21ff	766667.0
8c1e0362606bdff	864358.375
8c1e03626158dff	1104348.0
8c1e0362624d1ff	1131387.0
8c1e036262585ff	391848.0
8c1e0362628e5ff	550943.0
8c1e0362632adff	942308.0
8c1e03626429bff	358392.5
8c1e036266e85ff	855556.0
8c1e036267087ff	493103.0
8c1e0362674a5ff	917582.0
8c1e03626cdbbff	596000.0
8c1e03626cdc1ff	597500.0
8c1e03626d119ff	641544.0
8c1e03626d183ff	673529.0
8c1e03626dae1ff	593674.0
8c1e0362e7499ff	665250.12
8c1e036300ec7ff	573487.0
8c1e03630900bff	836957.0
8c1e03630b1d7ff	1265060.0
8c1e03630d045ff	801471.0
8c1e03630da35ff	797330.1666666666
8c1e03631922dff	886644.6764705882
8c1e036319307ff	817647.0
8c1e03631981bff	1013103.0
8c1e03631ac39ff	919274.5
8c1e03631c017ff	1037662.0
